"'['||S.BUILDING_ID||']'","LATN_NAME","BUILDING_NAME"
"[10878006]","台州市","滨海路台州市华南化工厂"
"[10878007]","台州市","滨海路台州市华源有限公司"
"[10878008]","台州市","滨海路台州雅赛利制药有限公司"
"[10878012]","台州市","滨海路新东港药业化工厂"
"[10878021]","台州市","滨海路岩头水厂"
"[10878025]","台州市","滨海路浙江围海有限公司"
"[10878027]","台州市","滨海路知青化工厂"
"[10878028]","台州市","滨海路知青化工厂宿舍"
"[10878031]","台州市","创业园区欧森机械公司"
"[10878034]","台州市","东风化工有限公司"
"[10878037]","台州市","丰田公司"
"[10878039]","台州市","枫南东路1515号丰田公司"
"[10878040]","台州市","枫南东路1515号明天礼品有限公司"
"[10878042]","台州市","枫南东路欧森机械公司办公楼"
"[10878043]","台州市","枫南东路欧森机械公司宿舍楼"
"[10878047]","台州市","海虹路恒粮农业机械公司"
"[10878048]","台州市","海门港阜集装箱公司"
"[10878049]","台州市","海外金属工业公司"
"[10878053]","台州市","宏达化工厂"
"[10878055]","台州市","华南化工厂"
"[10878056]","台州市","化工二厂"
"[10878057]","台州市","化工六厂"
"[10878058]","台州市","环球化工厂"
"[10878059]","台州市","集装箱公司"
"[10878062]","台州市","江滨路东亚水产冷冻厂"
"[10878064]","台州市","江滨路海门集装箱公司"
"[10878066]","台州市","江滨路万新电器厂"
"[10878067]","台州市","江滨路幸福水产品公司"
"[10878068]","台州市","江滨路纸箱厂"
"[10878069]","台州市","九洲制药厂办公楼"
"[10878072]","台州市","丽晶化工厂"
"[10878078]","台州市","泉丰化工厂"
"[10878079]","台州市","染料化工三厂"
"[10878081]","台州市","台州农资公司"
"[10878082]","台州市","外沙港埠集装箱公司"
"[10878083]","台州市","外沙路102号神工真空设备制造公司"
"[10878088]","台州市","外沙路238号浙江中制物流有限公司"
"[10878090]","台州市","外沙路286号万昌船舶修造公司"
"[10878091]","台州市","外沙路2号沙厂"
"[10878092]","台州市","外沙路301号海门家具厂"
"[10878094]","台州市","外沙路35号申立物资有限公司"
"[10878096]","台州市","外沙路41号肥料厂"
"[10878105]","台州市","外沙路大理石加工厂"
"[10878107]","台州市","外沙路东港药业合成化工厂办公楼"
"[10878109]","台州市","外沙路光华纺染有限公司"
"[10878110]","台州市","外沙路广元机械厂"
"[10878111]","台州市","外沙路国强建材有限公司"
"[10878126]","台州市","外沙路宏达经贸有限公司"
"[10878127]","台州市","外沙路花蝶化工厂"
"[10878129]","台州市","外沙路环球砂布厂办公楼"
"[10878131]","台州市","外沙路江南饲料有限公司"
"[10878135]","台州市","外沙路椒江宏正纸制品厂"
"[10878136]","台州市","外沙路椒江望远物流公司办公楼"
"[10878137]","台州市","外沙路椒江园林工程有限公司"
"[10878142]","台州市","外沙路康美化工厂"
"[10878143]","台州市","外沙路冷冻厂宿舍"
"[10878144]","台州市","外沙路粮库东边五金厂"
"[10878146]","台州市","外沙路绿源农资有限公司"
"[10878149]","台州市","外沙路明法造船厂"
"[10878152]","台州市","外沙路瓯华医化物流有限公司"
"[10878153]","台州市","外沙路瓯华医化物流有限公司宿舍楼"
"[10878157]","台州市","外沙路热电厂1号宿舍楼"
"[10878158]","台州市","外沙路热电厂2号宿舍楼"
"[10878159]","台州市","外沙路热电厂3号宿舍楼"
"[10878160]","台州市","外沙路沙厂宿舍楼"
"[10878163]","台州市","外沙路神工真空泵厂"
"[10878164]","台州市","外沙路神工真空设备厂"
"[10878166]","台州市","外沙路台州光华印染厂"
"[10878167]","台州市","外沙路台州汇丰药业化工有限公司"
"[10878168]","台州市","外沙路台州市公共自行车发展公司"
"[10878173]","台州市","外沙路铁碎厂"
"[10878175]","台州市","外沙路外沙热电厂"
"[10878176]","台州市","外沙路外沙石子厂"
"[10878178]","台州市","外沙路望远物流厂"
"[10878179]","台州市","外沙路文峰油墨隔壁电镀厂"
"[10878181]","台州市","外沙路五洲船厂"
"[10878183]","台州市","外沙路新景涂料有限公司"
"[10878184]","台州市","外沙路兴益冷冻厂"
"[10878185]","台州市","外沙路兴益冷冻厂宿舍楼"
"[10878186]","台州市","外沙路星火新型墙体材料厂"
"[10878187]","台州市","外沙路星月化工有限公司办公楼"
"[10878188]","台州市","外沙路岩头超市"
"[10878192]","台州市","外沙路友邦化学有限公司"
"[10878193]","台州市","外沙路浙江贝能有限公司"
"[10878196]","台州市","外沙路中石化浙江舟山石油有限公司"
"[10878197]","台州市","外沙路中食宏大公司"
"[10878198]","台州市","外沙路自来水公司"
"[10878211]","台州市","新农化工厂"
"[10878212]","台州市","新农化工厂宿舍楼"
"[10878213]","台州市","兴益冷冻厂"
"[10878214]","台州市","星明化工厂"
"[10878216]","台州市","岩头村红砖厂宿舍楼"
"[10878218]","台州市","岩头村新华联超市"
"[10878219]","台州市","岩头村岩头冷冻厂"
"[10878226]","台州市","岩头路兴宇墙体材料公司"
"[10878227]","台州市","岩头星明药业新厂房"
"[10878230]","台州市","岩头闸热电厂宿舍"
"[10878231]","台州市","岩头闸向东100米华联超市"
"[10878232]","台州市","岩头闸向东100米机械厂"
"[10878235]","台州市","一铭医药化工有限公司"
"[10878236]","台州市","医化基地台州天然气公司"
"[10878237]","台州市","永粉造纸厂"
"[10878238]","台州市","鱼粉厂"
"[10878240]","台州市","知青化工厂办公室"
"[10878247]","台州市","江滨路5号码头废品厂"
"[10878249]","台州市","台州海门港埠总公司办公楼"
"[10878250]","台州市","台州海门港埠总公司宿舍"
"[10878251]","台州市","椒江南方宾馆"
"[10878252]","台州市","椒江电信自动化仪表厂"
"[10878261]","台州市","台州市椒江江南印刷厂"
"[10878279]","台州市","中医院住院部东边卡基客及旁边门面"
"[10878280]","台州市","中医院住院部东南角十足超市及旁边门面"
"[10878286]","台州市","西部快捷宾馆"
"[10878290]","台州市","鑫旺小宾馆"
"[10878291]","台州市","工人路丝织厂宿舍楼"
"[10878292]","台州市","海伦宾馆"
"[10878304]","台州市","工人西路94号浙汛通信有限公司"
"[10878307]","台州市","东都房地产公司"
"[10878313]","台州市","椒江教育印刷厂"
"[10878314]","台州市","轮渡路120号新世纪进出口公司"
"[10878322]","台州市","仪表厂"
"[10878323]","台州市","岩屿路佳音英语学校"
"[10878324]","台州市","岩屿路新天号大酒店"
"[10878328]","台州市","万锦酒店"
"[10878608]","台州市","一鼎假日商务宾馆"
"[10878709]","台州市","南塘头医药公司"
"[10878565]","台州市","海义海洋渔业公司"
"[10878567]","台州市","中国工商银行椒江支行"
"[10878569]","台州市","星明路11号浙江泰隆商业银行椒江支行"
"[10885593]","台州市","台州经济开发区传十传百商务酒店"
"[10885598]","台州市","台州昱昌酒店管理有限公司"
"[10886194]","台州市","盛达厂"
"[10886214]","台州市","滨城小宾馆"
"[10886405]","台州市","宏阁宾馆"
"[10887411]","台州市","金港商务宾馆"
"[10888754]","台州市","久久大酒店"
"[10888804]","台州市","名仕宾馆"
"[10890374]","台州市","台州市深澜概念酒店有限公司"
"[10890558]","台州市","帝力眼镜有限公司"
"[10890543]","台州市","国际大酒店"
"[10890544]","台州市","国际大酒店附属楼"
"[10890545]","台州市","国际大酒店旁边"
"[10890843]","台州市","玉潭路秀峰宾馆"
"[10893425]","台州市","浙江绿城天台山旅游投资有限公司"
"[10893435]","台州市","天台福特旅游发展有限公司"
"[10893490]","台州市","天台石梁宾馆"
"[10893498]","台州市","天台石梁宾馆fttb"
"[10893507]","台州市","天台石梁宾馆fttb8"
"[10893510]","台州市","天台石梁宾馆客房"
"[10893775]","台州市","电力公司周边无门牌立地房"
"[10893785]","台州市","EX:钱江集团集装箱厂门口杆上，271-280"
"[10893793]","台州市","万顺厂第5号厂房，41-50"
"[10893811]","台州市","曙光路阿拉丁宾馆"
"[10893814]","台州市","城东街道前岙公寓后面新厂房"
"[10893819]","台州市","钱江锦屏厂区内对面"
"[10893820]","台州市","曙光路北侧万泉信号公司"
"[10893823]","台州市","百丈路宝丰洗车厂厂区"
"[10893825]","台州市","肖村路口的邮政银行楼上"
"[10893826]","台州市","城东曙光路阿拉丁宾馆7楼机房"
"[10893827]","台州市","浙江万全信号设备公司"
"[10893829]","台州市","温岭市城东街道锦屏大道（京皇冠宾馆）"
"[10893830]","台州市","温岭市锦屏大道钱江摩托厂"
"[10893831]","台州市","EX:锦屏曙光路和信担保温岭分公司，261-270"
"[10893845]","台州市","城东街道彩屏路松乐麻将厂对面"
"[10893849]","台州市","陈凯宾馆"
"[10893850]","台州市","京皇冠商务宾馆"
"[10893851]","台州市","温岭农村合作银行前面"
"[10894002]","台州市","陵园路健达医药公司"
"[10894006]","台州市","台州市中房置业有限公司"
"[10894067]","台州市","华伦宾馆"
"[10894074]","台州市","台州眼科医院"
"[10894075]","台州市","台州芸芝绣衣有限公司"
"[10894107]","台州市","工人东路中国农业银行解放路支行"
"[10894117]","台州市","工人路48号外贸宾馆"
"[10894120]","台州市","工人路花园酒店"
"[10894127]","台州市","江城南路椒江农村合作银行"
"[10894129]","台州市","椒江宾馆北楼"
"[10894130]","台州市","椒江宾馆东楼"
"[10894131]","台州市","椒江宾馆西楼"
"[10894132]","台州市","椒江工业品公司"
"[10894134]","台州市","椒江农业生产资料有限公司"
"[10894135]","台州市","椒江区国有资产经营有限公司"
"[10894141]","台州市","椒江水产公司宿舍北幢(解放路176-2号)"
"[10894142]","台州市","椒江水产公司宿舍南幢(解放路176-6号)"
"[10894148]","台州市","解放北路132号旺德福宾馆"
"[10894156]","台州市","解放北路新家园宾馆"
"[10894160]","台州市","金亿莱商务宾馆"
"[10894166]","台州市","三星宾馆"
"[10894169]","台州市","台州农机总公司"
"[10894170]","台州市","台州市德胜化工有限公司"
"[10894171]","台州市","台州市强农农机有限公司"
"[10894172]","台州市","台州市糖业烟酒有限公司宿舍"
"[10894173]","台州市","台州市糖业烟酒总公司"
"[10894174]","台州市","台州市中远房地产开发有限公司"
"[10894216]","台州市","浙东船舶机电调剂有限公司"
"[10894230]","台州市","中山东路玻璃厂宿舍"
"[10894233]","台州市","长风机电公司"
"[10894237]","台州市","工人路325号椒江农村合作银行白云支行"
"[10894278]","台州市","椒江建国宾馆"
"[10894293]","台州市","明金保健医疗器械贸易有限公司椒江分公司"
"[10894298]","台州市","台州市商业银行椒江中山路支行"
"[10894320]","台州市","银河星宾馆"
"[10894322]","台州市","浙江真空设备厂"
"[10894323]","台州市","浙江真空设备厂办公楼"
"[10894354]","台州市","中山西路农信担保公司"
"[10894358]","台州市","台州菜篮子商贸有限公司"
"[10894359]","台州市","台州医药有限公司北幢"
"[10894360]","台州市","台州医药有限公司南幢"
"[10894363]","台州市","永泰街114号药材医药有限公司"
"[10894380]","台州市","博庭商务宾馆"
"[10894383]","台州市","工人东路86号华都宾馆"
"[10894385]","台州市","工人路233号椒江农村合作银行机房"
"[10894388]","台州市","工人路88号工商银行"
"[10894390]","台州市","工人路88号粮油公司"
"[10894393]","台州市","工人路88号中国外运浙江海门公司"
"[10894396]","台州市","工人路90号椒江电力公司办公楼"
"[10894403]","台州市","工人路笑逸天宾馆"
"[10894422]","台州市","海塘路安达联运公司"
"[10894423]","台州市","海塘路东方彩色印刷厂"
"[10894428]","台州市","椒江白云利达汽车修理厂"
"[10894429]","台州市","椒江电力电器安装公司(路灯管理所)"
"[10894430]","台州市","椒江电力综合服务公司"
"[10894431]","台州市","椒江公共交通公司"
"[10894444]","台州市","金海商城北段新超市"
"[10894446]","台州市","金海商城金海东巷华联小超市"
"[10894456]","台州市","轮渡路575号台州市莱倩化妆品有限公司"
"[10894457]","台州市","轮渡路577号红光机电有限公司"
"[10894458]","台州市","美芝公司"
"[10894459]","台州市","民源大酒店"
"[10894460]","台州市","三和超市"
"[10894461]","台州市","台州江海运输有限公司"
"[10894462]","台州市","台州市椒江恒峰水晶电子有限公司"
"[10894466]","台州市","外运海门公司保锐仓库"
"[10894488]","台州市","云海大厦太昌贸易公司"
"[10894586]","台州市","府前街久久大酒店 "
"[10895033]","台州市","三门医院专家楼"
"[10895044]","台州市","三门医院周边立地房"
"[10895159]","台州市","酒店村"
"[10895550]","台州市","三门泰鸿宾馆"
"[10896172]","台州市","六份村光交对面厂房"
"[10896180]","台州市","石粘六份村山边养殖厂"
"[10896749]","台州市","长大村部旁边塑鞋厂"
"[10897375]","台州市","鼎红大酒店一单元"
"[10897670]","台州市","宏胜电线电缆有限公司"
"[10897677]","台州市","索日新能源股份有限公司"
"[10897678]","台州市","台州巨峰电缆有限公司"
"[10897679]","台州市","台州鹏瑜金属有限公司"
"[10897680]","台州市","台州市保全阀门有限公司"
"[10897681]","台州市","台州市诚峰有色金属有限公司"
"[10897682]","台州市","台州市峰江金属再生园区开发有限公司"
"[10897683]","台州市","台州市广顺洁具有限公司"
"[10897685]","台州市","台州市路桥博马工贸有限公司"
"[10897686]","台州市","台州市路桥通富洁具有限公司"
"[10897687]","台州市","台州市路桥中辉水暖洁具厂"
"[10897688]","台州市","台州正兴阀门有限公司"
"[10897695]","台州市","台州八达阀门有限公司"
"[10897696]","台州市","台州奔球五金制品有限公司"
"[10897697]","台州市","台州市路桥科源洁具有限公司"
"[10897699]","台州市","台州市路桥区精达轴承厂"
"[10897701]","台州市","台州市路桥运兴运输有限公司"
"[10897702]","台州市","台州旭龙业五金制品有限公司"
"[10897703]","台州市","浙江台州路桥农村合作银行（李四代）"
"[10897704]","台州市","中国人民财产保险股份有限公司台州市分公司（钟家）"
"[10897707]","台州市","峰江伟隆公司招待所"
"[10897722]","台州市","桥洋2区华工电缆有限公司宿舍"
"[10897727]","台州市","台州华工电线电缆有限公司"
"[10897728]","台州市","台州市金通汽车贸易有限公司"
"[10897730]","台州市","台州市路桥区新峰汽车修理厂"
"[10897731]","台州市","台州市路桥中兴工贸有限公司"
"[10897732]","台州市","台州市马发汽车销售有限公司"
"[10897733]","台州市","台州市森田卫浴有限公司"
"[10897734]","台州市","台州市天鹰汽车贸易有限公司"
"[10897737]","台州市","路桥区路桥峰江桥洋奥博管业北面厂房"
"[10897746]","台州市","台州奥博管业有限公司"
"[10897747]","台州市","台州工业气体制造有限公司"
"[10897748]","台州市","台州三进压铸有限公司"
"[10897749]","台州市","台州市金川金属材料有限公司"
"[10897750]","台州市","台州市金通汽车贸易有限公司"
"[10897751]","台州市","台州市康嘉机械有限公司"
"[10897752]","台州市","台州市路桥恒吉贸易有限公司"
"[10897753]","台州市","台州市路桥华兴五金装璜材料厂"
"[10897755]","台州市","台州市圣碟机械设备有限公司"
"[10897756]","台州市","台州市星耀金属有限公司"
"[10897757]","台州市","台州市兴隆汽车销售有限公司"
"[10897758]","台州市","台州市正凌机械制造有限公司"
"[10897760]","台州市","新峰轴承有限公司"
"[10897790]","台州市","上海劲仙龙电机有限公司"
"[10897791]","台州市","台州宝德汽车维修有限公司"
"[10897792]","台州市","台州汉龙微特电机有限公司"
"[10897794]","台州市","台州市洪福堂医药连锁有限公司"
"[10897795]","台州市","台州市联强燃气有限公司"
"[10897796]","台州市","台州市路桥峰江自来水有限公司"
"[10897797]","台州市","台州市路桥科博电容器材厂"
"[10897798]","台州市","台州市路桥灭火器材厂"
"[10897799]","台州市","台州市路桥区三鑫宾馆有限公司"
"[10897802]","台州市","台州市路桥新峰冶铸炉料有限公司"
"[10897804]","台州市","台州市新阳光电器有限公司"
"[10897805]","台州市","台州市永顺进出口有限公司"
"[10897806]","台州市","太平洋电缆集团有限公司"
"[10897808]","台州市","浙江玉峰集团公司"
"[10897809]","台州市","中国电信股份有限公司台州分公司路桥分局峰江支局"
"[10897810]","台州市","中国工商银行股份有限公司台州路桥支行"
"[10897819]","台州市","台州市路桥华兴五金装璜材料厂"
"[10897821]","台州市","浙江泰隆商业银行股份有限公司"
"[10897835]","台州市","台州德尔福汽车部件有限公司"
"[10897836]","台州市","台州市路桥劲力金属物资有限公司"
"[10897838]","台州市","浙江巨龙电机有限公司"
"[10897839]","台州市","浙江台州路桥农村合作银行（清陶分理处）"
"[10897844]","台州市","施家奇正铝材厂内"
"[10897855]","台州市","施家新村(红绿边)一区东边厂房"
"[10897856]","台州市","台州朝日铜业有限公司"
"[10897858]","台州市","浙江台州路桥农村合作银行（施家村部）"
"[10897917]","台州市","三门鑫勒卫浴有限公司"
"[10897918]","台州市","台州市广顺洁具有限公司"
"[10897919]","台州市","台州市隆尼洁具有限公司"
"[10897921]","台州市","台州市欧亚洁具有限公司"
"[10897922]","台州市","台州市清泉洁具有限公司"
"[10897923]","台州市","台州市瑞隆阀门有限公司"
"[10897924]","台州市","台州市舒涵洁具有限公司"
"[10897930]","台州市","飞达电讯元件厂"
"[10897931]","台州市","峰江安溶5区南兴汽车修理厂"
"[10897941]","台州市","浙江台州路桥农村合作银行（下泾头分理处）"
"[10897942]","台州市","中国电信股份有限公司台州分公司路桥分局峰江支局"
"[10897943]","台州市","峰江下陶村巨科铝业公司超市"
"[10897946]","台州市","路桥区峰江下陶村天吉汽车修理厂"
"[10897948]","台州市","台州市华青粮油机械有限公司"
"[10897949]","台州市","台州市路桥区圣峰皮具厂"
"[10897959]","台州市","中国电信股份有限公司台州分公司路桥分局峰江支局"
"[10897973]","台州市","中国人民财产保险股份有限公司台州市分公司"
"[10901357]","台州市","峰江桥洋伟隆公司宿舍"
"[10914411]","台州市","台州市弘鼎精密锻造有限公司"
"[10914413]","台州市","台州市金通汽车贸易有限公司"
"[10914415]","台州市","台州市路桥南海铝业有限公司"
"[10914418]","台州市","台州市路桥区峰江精密热压件厂"
"[10914425]","台州市","台州市路桥台溶金属制造厂"
"[10914462]","台州市","峰江左川胡红绿灯边液压厂"
"[10923819]","台州市","温岭新区九龙大酒店、数码城111"
"[10923857]","台州市","温岭新区钱江总厂、汽车城2111"
"[10924090]","台州市","百思良格户外休闲用品有限公司"
"[10924092]","台州市","临海市东企休闲用品有限公司"
"[10924093]","台州市","临海市格雷特工艺品有限公司"
"[10924094]","台州市","临海市和和纸箱厂"
"[10924095]","台州市","临海市华旅有限公司"
"[10924096]","台州市","临海市新宇旅游工艺有限公司"
"[10924097]","台州市","临海市英丽工艺品厂"
"[10924099]","台州市","临海市中泰工艺制品厂"
"[10924101]","台州市","临海市姿乐休闲用品有限公司"
"[10924103]","台州市","台州欧龙灯饰有限公司"
"[10924104]","台州市","浙江天吉旅游用品有限公司"
"[10924235]","台州市","玉环县机动车驾驶员技术培训有限公司"
"[10924347]","台州市","红富士被服厂对面"
"[10924364]","台州市","玉环县博工机械厂"
"[10925809]","台州市","北京尚洋东方环境科技有限公司"
"[10925855]","台州市","台州久阳机电有限公司"
"[10925859]","台州市","玉环圣源饮品有限公司"
"[10925860]","台州市","玉鸣水暖有限公司"
"[10925993]","台州市","临海大地体育用品有限公司"
"[10925994]","台州市","临海市大凡电子科技有限公司"
"[10925996]","台州市","临海市君城休闲用品有限公司"
"[10925998]","台州市","临海市沁心纸箱厂"
"[10925999]","台州市","临海市世宇工艺品有限公司"
"[10926000]","台州市","临海市谊诚灯饰有限公司"
"[10926001]","台州市","临海市银鑫灯饰有限公司"
"[10926002]","台州市","临海市志同化纤制品有限公司"
"[10926004]","台州市","台州宝汇化纤制品有限公司"
"[10926005]","台州市","台州亨利电动车有限公司"
"[10926006]","台州市","浙江大明光电科技有限公司"
"[10926007]","台州市","浙江新天天光电科技有限公司"
"[10926016]","台州市","临海市大洋企业有限公司"
"[10926017]","台州市","临海市电信分公司东塍电信支局"
"[10926018]","台州市","临海市东塍涵琦彩灯厂"
"[10926024]","台州市","临海市恒信灯饰有限公司"
"[10926025]","台州市","临海市明朗电子灯饰有限公司"
"[10926026]","台州市","临海市万强塑业有限公司"
"[10926027]","台州市","临海市杨瑕塑料制品厂"
"[10926028]","台州市","临海市耀宇灯饰有限公司"
"[10926029]","台州市","临海市谊诚灯饰有限公司"
"[10926030]","台州市","临海市姿乐休闲用品有限公司"
"[10926031]","台州市","临海市同宏工艺品有限公司"
"[10926032]","台州市","临亚集团有限公司"
"[10926033]","台州市","台州亨利电动车有限公司"
"[10926034]","台州市","台州宏翔物业管理有限公司"
"[10926035]","台州市","台州金宇灯业有限公司"
"[10926037]","台州市","台州中浮新材料科技股份有限公司"
"[10926038]","台州市","浙江佳达利灯饰有限公司"
"[10926039]","台州市","浙江康富进出口有限公司"
"[10926040]","台州市","浙江三杰工艺品有限公司"
"[10926041]","台州市","浙江泰隆商业银行股份有限公司"
"[10926042]","台州市","浙江雨兰建材有限公司"
"[10926043]","台州市","浙江浙佳工艺灯饰有限公司"
"[10928636]","台州市","温岭太平太平超市111"
"[10928650]","台州市","温岭太平市中医院111"
"[10928658]","台州市","温岭太平实验学校111"
"[10930112]","台州市","楚门电镀厂"
"[10930159]","台州市","玉环县华宇阀门厂"
"[10930160]","台州市","玉环县双腾机械厂"
"[10930302]","台州市","绿田机械股份有限公司宿舍"
"[10930324]","台州市","台州市路桥双云宾馆"
"[10930572]","台州市","台州市百马塑料有限公司"
"[10930582]","台州市","横街镇红苹果幼儿园隔壁风机厂"
"[10930584]","台州市","台州市朗奔机械有限公司"
"[10930586]","台州市","苍南县夏发包装材料有限公司"
"[10930587]","台州市","地中海酒店及周边"
"[10930588]","台州市","国鑫宏达控股有限公司"
"[10930599]","台州市","台州奥杰特洁具有限公司"
"[10930600]","台州市","台州市层峰包装有限公司"
"[10930601]","台州市","台州市鼎和包装厂"
"[10930602]","台州市","台州市鼎轮船舶配件有限公司"
"[10930603]","台州市","台州市路桥保和织带有限公司"
"[10930605]","台州市","台州市路桥林斌彩印厂"
"[10930609]","台州市","台州市路桥区同拓汽车零部件厂"
"[10930610]","台州市","台州市路桥武强印务有限公司"
"[10930611]","台州市","台州市路桥兆汇丰塑业有限公司"
"[10930612]","台州市","台州市前景包装厂"
"[10930613]","台州市","台州信溢农业机械有限公司"
"[10930619]","台州市","横街环镇东路蓝泊欧软管厂"
"[10930621]","台州市","横街三昌彩印公司附近"
"[10930627]","台州市","马院村华晨公司"
"[10930633]","台州市","台州博威儿童用品有限公司"
"[10930634]","台州市","台州金波银浪阀芯厂"
"[10930635]","台州市","台州绿嘉壹车辆部件有限公司"
"[10930636]","台州市","台州市东亚电机有限公司"
"[10930637]","台州市","台州市科登水暖有限公司"
"[10930638]","台州市","台州市路桥晨丰防护用品有限公司-办公室"
"[10930639]","台州市","台州市路桥福业玻璃钢厂"
"[10930640]","台州市","台州市路桥亨通农械塑料厂"
"[10930642]","台州市","台州市路桥红荣灯饰配件厂"
"[10930644]","台州市","台州市路桥旭光遮阳网厂"
"[10930645]","台州市","台州市强宇印业有限公司"
"[10930646]","台州市","台州市天亿企业有限公司"
"[10930647]","台州市","台州市天兆纸业有限公司"
"[10930648]","台州市","台州市现代洁具有限公司"
"[10930654]","台州市","台州市大沃包装有限公司"
"[10930677]","台州市","路桥区横街天风药械厂"
"[10930679]","台州市","欧路莎公司宿舍旧楼"
"[10930680]","台州市","欧路莎公司宿舍新楼"
"[10930681]","台州市","欧路莎股份有限公司"
"[10930684]","台州市","台州建兵印刷有限公司"
"[10930685]","台州市","台州市爱德软包装彩印有限公司"
"[10930686]","台州市","台州市富耀利清洗机有限公司"
"[10930687]","台州市","台州市恒实复合材料有限公司"
"[10930688]","台州市","台州市鸿金泵业有限公司"
"[10930689]","台州市","台州市巨迪装饰材料有限公司"
"[10930690]","台州市","台州市路桥博汇包装有限公司"
"[10930691]","台州市","台州市路桥昌富包装厂"
"[10930693]","台州市","台州市路桥广达塑料包装厂"
"[10930694]","台州市","台州市路桥好特亨包装厂"
"[10930695]","台州市","台州市路桥亨红包装厂"
"[10930696]","台州市","台州市路桥启泰塑料制品有限公司"
"[10930697]","台州市","台州市路桥区富东彩印厂"
"[10930700]","台州市","台州市路桥区江林印刷厂"
"[10930701]","台州市","台州市路桥区铭舟印务有限公司"
"[10930702]","台州市","台州市路桥区禹宏包装厂"
"[10930703]","台州市","台州市路桥群彩油墨厂"
"[10930704]","台州市","台州市路桥三昌彩印厂"
"[10930705]","台州市","台州市路桥显光印刷厂"
"[10930706]","台州市","台州市美晨塑业印务有限公司"
"[10930707]","台州市","台州市倩菲印务有限公司"
"[10930708]","台州市","台州市之钦印刷有限公司"
"[10930714]","台州市","浙江卫星彩印有限公司"
"[10930715]","台州市","浙江文武软包装彩印有限公司"
"[10930716]","台州市","浙江亿利达风机股份有限公司"
"[10930757]","台州市","厨士厨房设备厂周边"
"[10930758]","台州市","横街海众橡塑有限公司"
"[10930760]","台州市","横街镇信云气泵厂"
"[10930769]","台州市","台州三鑫洁具有限公司"
"[10930770]","台州市","台州市奥金电器有限公司"
"[10930771]","台州市","台州市海众橡塑制品有限公司"
"[10930772]","台州市","台州市恒克机械设备有限公司"
"[10930773]","台州市","台州市鸿金泵业有限公司"
"[10930774]","台州市","台州市金禾塑胶有限公司"
"[10930775]","台州市","台州市科登水暖有限公司"
"[10930776]","台州市","台州市路桥安固锁厂"
"[10930777]","台州市","台州市路桥汇强机车部件厂"
"[10930779]","台州市","台州市路桥区商业有限公司"
"[10930780]","台州市","台州市路桥信谊彩印有限公司"
"[10930781]","台州市","台州市路桥信云空气压缩机厂"
"[10930782]","台州市","台州市万彩包装有限公司"
"[10930783]","台州市","台州市锡安包装有限公司"
"[10930786]","台州市","神州汽车配件厂及周边"
"[10930787]","台州市","台州山水造漆工业有限公司"
"[10930788]","台州市","台州市吉鑫祥汽车用品有限公司"
"[10930789]","台州市","台州市路桥区承融驾驶员培训有限公司"
"[10930790]","台州市","台州市路桥双佳塑料厂"
"[10930791]","台州市","台州市路桥顺富五金塑料厂"
"[10930792]","台州市","台州市美琪乐工艺品有限公司"
"[10930793]","台州市","台州市神州汽车配件有限公司"
"[10930794]","台州市","台州市松彩包装有限公司"
"[10930795]","台州市","台州市拓日工贸有限公司"
"[10930796]","台州市","台州市小太阳印业有限公司"
"[10930797]","台州市","台州市长虹灯具厂"
"[10930798]","台州市","台州雪华制冷设备有限公司"
"[10930799]","台州市","台州真达灯饰有限公司"
"[10930800]","台州市","台州真达灯饰有限公司老宿舍"
"[10930801]","台州市","台州真达灯饰有限公司新宿舍"
"[10930802]","台州市","下云村埃飞灵卫浴南面废纸打包厂"
"[10930804]","台州市","浙江大农实业股份有限公司"
"[10930805]","台州市","浙江海光印刷发展有限公司"
"[10930806]","台州市","浙江铭匠科技有限公司"
"[10930809]","台州市","横街洋屿好易购超市周边"
"[10930810]","台州市","横街洋屿山海光纸箱厂"
"[10930813]","台州市","台州恒鑫金属制品厂"
"[10930814]","台州市","台州红棉纱线有限公司"
"[10930815]","台州市","台州市昌利益印务有限公司"
"[10930816]","台州市","台州市华田驾驶员培训学校有限公司"
"[10930817]","台州市","台州市箭美卫浴有限公司"
"[10930818]","台州市","台州市立亿木业有限公司"
"[10930819]","台州市","台州市联盛电器有限公司"
"[10930820]","台州市","台州市路桥海鹏五金电器厂"
"[10930821]","台州市","台州市路桥精创塑料制品厂"
"[10930822]","台州市","台州市路桥镭鹏塑胶厂"
"[10930823]","台州市","台州市路桥区公路工程建设养护有限公司"
"[10930824]","台州市","台州市路桥区国海机械配件厂"
"[10930826]","台州市","台州市路桥雅柏诺洁具厂"
"[10930827]","台州市","台州市名彩包装有限公司"
"[10930828]","台州市","台州市盛大网布厂"
"[10930829]","台州市","台州市泰克电子电器有限公司"
"[10930830]","台州市","台州市益棉纺织原料有限公司"
"[10930831]","台州市","台州同畅机械配件厂"
"[10930832]","台州市","台州永恒灯饰有限公司"
"[10930833]","台州市","台州智伦机电有限公司"
"[10930834]","台州市","台州中王工贸有限公司"
"[10930843]","台州市","洋屿山宏伟学校"
"[10930845]","台州市","永恒灯饰厂及周边"
"[10930846]","台州市","浙江丰德伟业铜材有限公司"
"[10930847]","台州市","浙江铭匠科技有限公司"
"[10930848]","台州市","浙江文武软包装彩印有限公司"
"[10930872]","台州市","台州宝光纸业有限公司"
